dataset,bundle_id,true_indice,true_option_char,baseline_prediction,two_stage_prediction,baseline_hit,two_stage_hit,baseline_to_two_stage,candidate_set_same,candidate_overlap_count,stage1_evidence_present,stage1_proxy_prediction,stage1_proxy_hit,stage1_to_stage2,stage1_signals_used,stage1_correct_unique_signals,stage1_wrong_unique_signals,two_stage_confidence,input_indices,baseline_candidate_indices,two_stage_candidate_indices,two_stage_reasoning,input_str,two_stage_target_str
pog,630,38643,E,E,J,1,0,success_to_fail,True,10,True,J,0,both_fail,metadata_fit|embedding_similarity,,embedding_similarity,medium,"[15295, 38196]","[29212, 36474, 47238, 32288, 38643, 20856, 8982, 29749, 8693, 23042]","[29212, 36474, 47238, 32288, 38643, 20856, 8982, 29749, 8693, 23042]","The partial outfit consists of a summer dress and a small silver shoulder bag. Option J is a stylish small shoulder bag that matches the category and aesthetic of the existing items, and it has the highest embedding similarity score among the candidates.","1. 一字肩小清新白色连衣裙吊带裙女夏学生可爱仙女裙子2019夏装新款
; 2. 小瑞靓包银色小方包包迷你女2018新款单肩包时尚斜挎包链条小包包
","A. NOTHOMME日系潮牌肌理印花连帽套头卫衣男款宽松街头嘻哈白色帽衫
; B. ins包包女chic帆布包女斜挎包学生韩版单肩原宿日系ulzzang手提袋
; C. 2018冬季新款网红瘦瘦靴袜靴中筒粗高小跟百搭拼接短筒加绒短靴女
; D. OXEN潮牌联名简约棒球帽女像素红心春夏遮阳帽子男白色弯檐鸭舌帽
; E. 小蜜蜂草帽英伦太阳帽平顶帽大沿帽海边沙滩遮阳防晒度假帽子女夏
; F. 雪枫 韩国木质耳环女长款仙气毛球吊坠欧美复古圈圈个性流苏耳线
; G. 秋冬鸭舌帽画家帽贝雷帽韩版皮质八角帽女士百搭复古帽子明星同款
; H. 连帽慵懒风卫衣女装薄款春秋季2019新款长袖上衣韩版宽松学生外套
; I. 胡月明星空毛衣女2018冬装新款宽松套头中长款黑色星星早秋针织衫
; J. LOSEA 蜜蜂锁扣包包女2018新款时尚单肩包女小包百搭斜挎包小方包
"
pog,722,24445,E,A,D,0,0,both_fail,True,10,True,,,,metadata_fit,,,medium,[6606],"[43712, 10621, 30288, 19254, 24445, 47966, 27471, 34939, 39495, 35369]","[43712, 10621, 30288, 19254, 24445, 47966, 27471, 34939, 39495, 35369]","The partial outfit consists of a specific style of shoe (black high heels with a bee motif). Option D is the most relevant candidate because it shares the 'bee' (小蜜蜂) design element and is categorized as footwear, showing a metadata fit for the style theme, even though it is a different type of shoe (sneaker). Other options are unrelated clothing items or accessories that do not share the specific design motif.","1. 2018春新款浅口黑色小蜜蜂高跟鞋女小清新蝴蝶结尖头细跟中跟单鞋
","A. 旅途原品_头层牛皮真皮单肩包 简约款复古简约女士斜跨女包[初见]
; B. DIN韩版2018秋装新款自留款气质28支美丽诺羊毛系带阔腿裤休闲裤
; C. COCOBELLA字母印花磨毛打底衫女套头时尚高领纯色长袖T恤TE593
; D. 5cm内增高小蜜蜂刺绣明星同款小白鞋 女休闲旅游韩版系带板鞋春夏
; E. 欧美个性夸张潮耳勾耳坠长款 气质复古宫廷风金属树叶耳环女耳夹
; F. 香港代购全皮包包女2019新款潮韩版菱格链条包小香风单肩斜挎包
; G. 玛玛绨2019春时尚BF运动裤休闲裤女装宽松ins红色哈伦裤校服裤潮
; H. 帽子女秋冬天毛线帽韩版冬款加绒针织帽2018新款时尚百搭潮护耳帽
; I. 真皮内增高女鞋8cm秋冬季2018新款磨砂黑色厚底休闲运动鞋女加绒
; J. 高腰宽松破洞牛仔裤女夏2018新款韩版显瘦chic学生百搭港味初恋裤
"
pog,906,2429,G,I,I,0,0,both_fail,True,10,True,C,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[45441, 29172]","[16706, 3165, 40405, 42640, 12547, 37858, 2429, 48136, 21894, 26199]","[16706, 3165, 40405, 42640, 12547, 37858, 2429, 48136, 21894, 26199]","The partial outfit consists of casual, trendy items (dirty shoes and loose jeans). Option I (a trendy, oversized street-style T-shirt) complements this casual, youthful aesthetic better than the other options, which are either redundant footwear (D, F, J), mismatched skirts (B, C), or accessories that don't fit the specific style as well as a top would.","1. 大叔家保暖做旧星星脏鞋女秋冬新款毛毛鞋系带厚毛棉鞋加绒小白鞋
; 2. MRS Studio高腰直筒复古牛仔裤女宽松2019春季新款小脚锥形哈伦裤
","A. @小麋人 繁星点点气质星星流苏S925纯银耳圈创意耳环港风耳钉女款
; B. 颜而自制~2019夏新款文艺小清新网纱短裙半身裙高腰蓬蓬裙大摆裙
; C. 半身裙子女学生2019春新港味复古ins超火A字毛呢料短裙百褶蛋糕裙
; D. TATA/他她秋平底休闲系带帆布鞋女单鞋BMK19CM7
; E. PANMAX潮牌大码男装 加肥加大休闲裤男防水拉链袋口印花胖人短裤
; F. 弹力袜子鞋女秋冬内增高韩版巴黎ulzzang运动休闲男女高帮情侣鞋
; G. BTW中国 新说唱欧美嘻哈个性小宝石吊坠男女学生简约镶钻宝石项链
; H. 稻草人女包手提包真皮2019新款斜挎手拎包头层牛皮欧美时尚大包袋
; I. 国潮19SS金钱至上印花短袖T恤情侣oversize街头潮流宽松半袖潮牌
; J. 社会豆豆鞋女秋季2019新款单鞋女平底鞋懒人孕妇鞋大码一脚蹬女鞋
"
pog,983,41414,H,H,H,1,1,both_success,True,10,True,J,0,fail_to_success,ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,bi_lightgcn_similarity,medium,[6087],"[28350, 18787, 39720, 45750, 16377, 44146, 6918, 41414, 8829, 32868]","[28350, 18787, 39720, 45750, 16377, 44146, 6918, 41414, 8829, 32868]","The partial outfit is a men's watch. Option H is a pair of men's boots, which is a logical accessory/clothing item to pair with a men's watch. Other options are either women's clothing (A, B, C, D, E, F, G) or less directly related to the style of the watch (I, J). Option H also has the highest UI lightGCN similarity score (0.989).","1. 手表 男韩国时尚薄款男士手表复古表 简约男表防水大表盘皮带黑色
","A. 糖力 春装新款欧美女装酒红色挂脖斜肩礼服裙修身荷叶边连衣裙
; B. 张贝贝ibell网红牛仔裤女高腰2019夏季新款老爹破洞乞丐阔腿长裤
; C. EKOOL卷边阔腿翻边宽松直筒牛仔裤女春季2019新款韩版高腰长裤子
; D. 鞋大师2019春新款阿希哥同款复古真皮系带小皮鞋女英伦牛津鞋单鞋
; E. 2019春夏高腰黑色紧身弹力显瘦牛仔裤双侧绑带拉链装饰铅笔长裤子
; F. 猫爷自制秋冬切尔西短靴女2018新款中跟粗跟英伦风复古马丁靴加绒
; G. 玛玛绨2019夏装新款港风ins裤子女显瘦百搭休闲直筒刺绣牛仔短裤
; H. 冬季马丁靴男靴大黄靴工装韩版短靴军靴沙漠战靴面包鞋中帮男鞋潮
; I. 男道冬季新款个性织带连帽棉衣男宽松情侣棉服oversize休闲外套潮
; J. BDCT 日系百搭休闲高领针织衫毛衣 秋冬纯色青年基础款套头毛线衫
"
pog,1168,18281,H,H,D,1,0,success_to_fail,True,10,True,J,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[105, 246]","[34482, 27623, 6681, 27659, 32930, 5385, 35301, 18281, 16460, 2813]","[34482, 27623, 6681, 27659, 32930, 5385, 35301, 18281, 16460, 2813]","The partial outfit consists of a winter knit hat and a short, casual, 'mori girl' style winter puffer jacket. Option D (black fleece-lined casual pants) is a highly practical and stylistically consistent choice for a winter outfit, matching the 'ulzzang' and casual aesthetic of the existing items. While other options like C (sweater) or J (shoes) are also plausible, D has a strong UI similarity score and fits the functional requirements of a complete winter outfit.","1. 毛线帽子女潮韩国百搭保暖日系堆堆针织帽秋冬韩版男纯色套头冷帽
; 2. 原创森女部落可爱棉服短款面包服chic冬季女棉衣学生韩版ulzzang
","A. 女士正品机械表时尚气质防水名牌简约法国小众手表女表2019年新款
; B. 2018春秋新款深灰色印花连帽宽松休闲百搭卫衣女bf风长袖加厚外套
; C. 大喜自制2018秋冬新款慵懒风撞色加厚宽松拼接羊毛毛衣女套头上衣
; D. ACSENSE 黑色加绒加厚女运动裤2017冬季新款宽松百搭显瘦休闲裤潮
; E. 马衔扣半拖鞋真皮包头凉拖鞋女夏时尚外穿无后跟懒人鞋平底穆勒鞋
; F. 秒不退换日系原创设计加厚宽松纯色毛毛卫衣2色 1988#
; G. 【拟歌】吉祥羽儿原创春季新品真丝香云纱阔脚裤文艺宽松休闲长裤
; H. 原创森女部落加绒牛仔裤高腰短裤靴裤潮2018新款女裤秋冬韩版显瘦
; I. 毛衣女2018新款 韩版黑色修身打底长款过膝套头针织连衣裙女秋冬
; J. ins街拍老爹鞋女冬季韩版百搭2018新款加绒超火港味鞋子女运动鞋
"
pog,1292,4517,E,C,D,0,0,both_fail,True,10,True,D,0,both_fail,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[1371, 38444]","[14093, 35383, 26294, 44823, 4517, 26589, 46074, 42736, 9030, 19059]","[14093, 35383, 26294, 44823, 4517, 26589, 46074, 42736, 9030, 19059]","The partial outfit consists of white overalls and white canvas shoes, which are casual, youthful, and 'ins' style. Option D (a high-waisted pleated skirt) has the highest ui_lightgcn_similarity (0.9888) and a high embedding similarity, suggesting it fits the style and user preference patterns for this bundle better than the other options.","1. 小清新勾勾白色背带裤女夏2018新款韩版宽松可爱九分ins休闲裤子
; 2. 环球ins春季2019新款百搭小白鞋帆布鞋女学生韩版ulzzang秋板鞋
","A. 下架拉夏贝尔7m冬季新款韩版无袖黑色中长款马甲背心小个子外套女
; B. BDCT 欧美街头撞色拼接连帽卫衣 冬季字母印花加绒保暖套头帽衫潮
; C. 苏塔原创设计小包包女2019新款小清新水桶包刺绣文艺仙女包斜挎包
; D. 高腰褶皱A字百褶裙女2019春夏新款显瘦ins超火中长款白色半身裙子
; E. 小Z优品 日系珐琅红心迷你耳钉可爱红桃爱心S925纯银耳环时尚个性
; F. 时尚简约波西米亚平底凉鞋女夏季平跟牛皮波浪一字式扣带女鞋白色
; G. 耳环韩国气质长款吊坠个性百搭水晶流苏三角形欧美夸张网红大耳钉
; H. 余潇潇秋装新款格子系带半身裙高腰显瘦中长裙不规则a字裙子
; I. 马克华菲长袖T恤男装2019春季韩版休闲衣服男打底衫修身上衣圆领
; J. 卡蒙羊毛帽子女冬小香风英伦毛呢棒球帽秋休闲百搭鸭舌帽户外保暖
"
pog,1292,12439,E,E,C,1,0,success_to_fail,True,10,True,D,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[1371, 38444]","[14093, 35383, 26294, 44823, 12439, 26589, 46074, 42736, 9030, 19059]","[14093, 35383, 26294, 44823, 12439, 26589, 46074, 42736, 9030, 19059]","The partial outfit consists of white overalls and white canvas shoes, which represent a casual, 'ins-style' (Instagram-style) youthful look. Option C (a small, fresh, literary-style bucket bag) complements this aesthetic perfectly as a fashion accessory. While Option D has a high UI similarity score, it is logically redundant to pair a skirt with overalls. Option C is the most stylistically appropriate addition to complete the outfit.","1. 小清新勾勾白色背带裤女夏2018新款韩版宽松可爱九分ins休闲裤子
; 2. 环球ins春季2019新款百搭小白鞋帆布鞋女学生韩版ulzzang秋板鞋
","A. 下架拉夏贝尔7m冬季新款韩版无袖黑色中长款马甲背心小个子外套女
; B. BDCT 欧美街头撞色拼接连帽卫衣 冬季字母印花加绒保暖套头帽衫潮
; C. 苏塔原创设计小包包女2019新款小清新水桶包刺绣文艺仙女包斜挎包
; D. 高腰褶皱A字百褶裙女2019春夏新款显瘦ins超火中长款白色半身裙子
; E. 夏季新款ulzzang印花红色t恤女短袖宽松打底衫体恤超火的上衣
; F. 时尚简约波西米亚平底凉鞋女夏季平跟牛皮波浪一字式扣带女鞋白色
; G. 耳环韩国气质长款吊坠个性百搭水晶流苏三角形欧美夸张网红大耳钉
; H. 余潇潇秋装新款格子系带半身裙高腰显瘦中长裙不规则a字裙子
; I. 马克华菲长袖T恤男装2019春季韩版休闲衣服男打底衫修身上衣圆领
; J. 卡蒙羊毛帽子女冬小香风英伦毛呢棒球帽秋休闲百搭鸭舌帽户外保暖
"
pog,1332,45051,A,B,A,0,1,fail_to_success,True,10,True,A,1,both_success,ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity|bi_lightgcn_similarity,,medium,"[18805, 16798]","[45051, 1894, 26036, 36101, 16746, 22442, 7382, 10080, 23914, 32791]","[45051, 1894, 26036, 36101, 16746, 22442, 7382, 10080, 23914, 32791]","The partial outfit consists of feminine, stylish items (heeled shoes and pearl earrings). Option A (a stylish plaid shirt/coat) is a clothing item that complements the existing accessories and footwear, and it has the highest UI LightGCN similarity score (0.9169) among the candidates, suggesting it is frequently associated with similar user preferences.","1. 网红小皮鞋女2019春季新款小清新单鞋高跟鞋子百搭仙女鞋粗跟女鞋
; 2. EEKE Studio 925银镀金不规则巴洛克珍珠耳环原创小众耳钉女耳饰
","A. 夏装2019新款韩版宽松BF风格子衬衫女中长款防晒衫连帽外套上衣潮
; B. 水桶包女2019新款复古原宿小包简约手提包学生韩版百搭宽带斜挎包
; C. 请勿上架
; D. Montagut/梦特娇女士菱格链条休闲时尚女包青年单肩包斜跨包65311
; E. 倔强工作室男士多口袋抓绒卫裤贴标宽松小脚哈伦裤束脚休闲裤子潮
; F. 马克华菲女装2018夏新款长款蕾丝钩花木耳边短袖连衣裙印花吊带裙
; G. 拖鞋女外穿2019夏新款时尚百搭网红凉拖鞋chic大王同款豹纹半拖鞋
; H. 秋季ins灯芯绒时尚蓓蕾帽子女韩版日系百搭秋冬英伦八角贝雷帽潮
; I. 春装学生chic休闲修身街头亮色拉链刺绣外套收腰风衣长款女
; J. 2018明星同款高跟鞋女春季绒面礼仪宴会黑色百搭尖头浅口粗跟单鞋
"
pog,1403,18615,E,E,E,1,1,both_success,True,10,True,E,1,both_success,ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity|bi_lightgcn_similarity,,medium,"[2727, 37364]","[44304, 40817, 17487, 40387, 18615, 27561, 5667, 14240, 17426, 2344]","[44304, 40817, 17487, 40387, 18615, 27561, 5667, 14240, 17426, 2344]","The outfit consists of a small shoulder bag and retro-style jeans. Option E (Martin boots) is a highly complementary footwear choice for a retro/casual outfit featuring jeans, and it has the highest bi_lightgcn_similarity score (0.2618) among the candidates, indicating a stronger learned co-occurrence pattern with the existing items.","1. 小瑞靓包 闺蜜包拼色锁扣小方包包女2019新款单肩包斜挎包小包包
; 2. vcruan阿希哥 春秋装长裤美式复古型拼色水洗蓝好搭低腰牛仔裤
","A. 925银耳钉简约百搭大气长款珍珠耳坠女韩国气质2017耳环个性耳饰
; B. 欧美夸张性感夜店耳环女耳坠韩国气质百搭耳饰五角星心形吊坠耳钉
; C. 安妮森林 1705棵树 文艺复古百搭抽褶针织外套开衫春装2018新款女
; D. 钱夫人CHINSTUDIO港风不规则破洞牛仔外套女春秋宽松韩版小牛仔衣
; E. 妙侣2018秋冬新款平底系带chic小短靴女圆头复古帅气机车马丁靴女
; F. 回力鞋女帆布鞋女鞋2019春夏新款百搭韩版学生爆改帆布鞋小白鞋女
; G. 英伦粗跟小短靴女2018秋冬季新款瘦瘦靴中跟平底马丁靴子加绒女鞋
; H. Steve Madden/思美登女鞋2018新款时尚平底外穿一字拖鞋女夏DAZE
; I. THESEVENTHTAIL原创设计师品牌可脱卸裙摆个性中文印花拼接短外套
; J. 2019春季新款丝带尖头玛丽珍鞋女平底后空穆勒鞋夏新绑带单鞋少女
"
pog,1482,21662,I,A,A,0,0,both_fail,True,10,True,B,0,both_fail,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[8795, 20209]","[19710, 39994, 302, 7970, 24115, 7110, 15492, 43461, 21662, 31359]","[19710, 39994, 302, 7970, 24115, 7110, 15492, 43461, 21662, 31359]","The partial outfit consists of a handbag and white high-heeled ankle boots, which are feminine, stylish, and suitable for autumn/winter. Option A (wide-leg jeans) is a classic, versatile clothing item that complements the boots and handbag for a complete outfit. Other options are either redundant (other shoes like B, D, H), gender-mismatched (C), or less stylistically cohesive.","1. 【CEBOSTIN】Shapes / 1101A1312 拼色 牛皮麂皮手提包
; 2. 爬梯女鞋2018冬季新款简约白色高跟短靴尖头细跟牛皮前拉链显瘦靴
","A. [VNOOK2018秋冬新款]时髦复古洗水毛边 宽松高腰阔腿牛仔长裤 女
; B. 冬季短筒雪地靴女2018新款百搭韩版保暖棉鞋学生厚底加绒加厚短靴
; C. GENANX闪电潮牌翻领毛衣男秋冬大码青少年宽松高领线衣纯色针织衫
; D. 【不上架】豹纹方头羊羔毛蝴蝶结加绒乐福鞋棉瓢鞋懒人鞋女鞋潮
; E. 加绒加厚打底裤女外穿黑色小脚紧身铅笔魔术裤子秋冬季保暖棉裤潮
; F. 日着女装衬衣2019夏季新款 宽松中长款很仙的上衣洋气衬衣女衬衫
; G. 帽子女冬 贝雷帽女 日系羊毛呢韩版英伦甜美可爱画家蓓蕾帽女
; H. Teva/太哇凉鞋女经典Original Universal潮流百搭印花鞋子19夏新
; I. 名媛气质连衣裙女装春秋2019新款修身中长款裙子酒红色时尚a字裙
; J. 毛衣女2018新款宽松韩版学生chic早秋慵懒水貂绒外套女短款maran
"
pog,1665,13718,D,E,E,0,0,both_fail,True,10,True,D,1,success_to_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_lightgcn_similarity,medium,[46256],"[38022, 46423, 38301, 13718, 6855, 12723, 29244, 30865, 3488, 5426]","[38022, 46423, 38301, 13718, 6855, 12723, 29244, 30865, 3488, 5426]","The partial outfit is a pair of black leather shoes (TATA). In fashion outfit completion, it is standard to pair footwear with clothing items like trousers (Option E) rather than other types of footwear (Options B, C, F) or accessories (Options A, D, G, H). Option E (wide-leg trousers) is a highly complementary item for a complete outfit, and it has a strong UI co-occurrence signal (0.9913).","1. TATA/他她秋撞色系带方跟小黑皮鞋女单鞋2HC84CM7
","A. DOUDOU STORE 车厘子~  超仙气质春夏款！樱桃耳饰网红耳环耳坠
; B. 马丁靴女英伦风2018新款短靴女棉靴真皮尖头平底靴子女休闲中筒靴
; C. 2018春秋冬新款女鞋漆皮平底短筒松紧口英伦风短靴子百搭马丁靴潮
; D. 韩国秋冬天贝雷帽复古画家帽羊毛帽子女韩版冬季休闲百搭蓓蕾帽潮
; E. 范思蓝恩裤子女2018春新款阔腿裤绑带宽松休闲裤高腰百搭韩版长裤
; F. MASOOMAKE复古系带厚底靴子女2018新款 磨砂加绒平底短靴子女棉鞋
; G. 【尾货清仓】水桶包女简约牛皮圆环手拎包菜篮子链条斜挎包潮
; H. 毛毛绒包包女2017新款潮 韩版百搭斜挎单肩手提拿迷你小猫包清新
; I. 小狍2018新款西装领毛呢外套女韩版显瘦风衣中长款妮子大衣女
; J. 羊毛加绒黑色打底裤女外穿秋装2018新款紧身裤子极简显瘦小脚裤潮
"
pog,1835,20862,D,G,D,0,1,fail_to_success,True,10,True,F,0,fail_to_success,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[34793],"[44021, 7498, 6457, 20862, 6615, 5400, 16524, 12395, 34882, 3891]","[44021, 7498, 6457, 20862, 6615, 5400, 16524, 12395, 34882, 3891]","The partial outfit is a women's chest/waist bag (a fashion accessory). Option D (women's slim-fit leggings) is a highly complementary clothing item for a casual, trendy women's outfit. While other options like bags (I, J) are redundant, and shoes (E, H) are possible, the UI lightGCN similarity for D is very high (0.9859), indicating strong user-preference overlap for this combination.","1. RACE CHOICE 女包2019新款 复古帅气胸包多功能挎包真皮腰包潮女
","A. BJHG自制沙漠迷彩工装裤男潮牌欧美街头宽松多口袋INS休闲束脚裤
; B. 读你原创民族风复古中国风项链文艺百搭长款吊坠装饰配饰女
; C. 太平鸟男装新款灰色男士商务休闲牛津纺别致刺绣青年长袖衬衫男潮
; D. 崔婶儿2017冬新款韩版高腰百搭加绒加厚黑色显瘦外穿打底小脚裤女
; E. 森马情侣帆布鞋2018春新款韩版潮流鞋子学生运动鞋休闲鞋板鞋男女
; F. 几立*新雪丽|扫地僧升级版 保暖厚实棉衣
; G. 小清新v领毛衣女宽松秋冬2019新款韩版chic学生甜美针织衫上衣服
; H. 2018新款一字扣凉鞋女夏平底韩版百搭夹脚松糕厚底罗马鞋套趾凉鞋
; I. 【南风】拼色肩带水桶包女2018新款夏季斜挎包简约单肩包女士包包
; J. 包包女2019新款斜挎包韩版学生小香风女包菱格绣花女士单肩包小包
"
pog,1905,45708,E,C,D,0,0,both_fail,True,10,True,D,0,both_fail,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,,metadata_fit|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[18827, 42268]","[646, 46859, 36197, 29306, 45708, 27977, 19292, 30981, 17679, 11244]","[646, 46859, 36197, 29306, 45708, 27977, 19292, 30981, 17679, 11244]","The partial outfit consists of women's accessories (earrings and a leather bag). Option D (a women's wool coat) is the most stylistically consistent item to complete a women's outfit. Furthermore, it has the highest UI lightGCN similarity score (0.957), suggesting it is frequently co-purchased or viewed with similar items in the dataset.","1. Inkory三圆耳环 简约百搭几何圆圈大耳环网红耳夹女无耳洞cos风
; 2. 【南风】复古经典牛皮斜跨包女2019新款包包女包单肩包真皮小方包
","A. 【4.15早10点6折清仓】衣品乐大码两件套v领背心中长款条纹衬衫女
; B. 男鞋春季网红百搭板鞋男韩版潮休闲精神小伙鞋子男士潮鞋黑色潮流
; C. chic短裙2018新款韩版秋黑色港味短款百褶a字半身裙季女裙子
; D. 学生牛角扣毛呢外套女冬赫本小个子中长款文艺小清新加厚呢子大衣
; E. 网红毛毛鞋女冬外穿2018新款懒人一脚蹬豆豆鞋厚底加绒平底单鞋女
; F. AMH男装韩版2018夏季潮流简约学生圆领纯色短袖t恤男NX6226恊
; G. 玛玛绨2019夏装新款撞色条纹宽松运动休闲裤女束脚松紧腰哈伦裤潮
; H. 原创春秋季刺绣带帽chic卫衣男加绒套头百搭保暖连帽情侣bf外套
; I. New Balance/NB男鞋2018春新款休闲鞋996系列复古运动鞋MRL996PH
; J. 粉蓝 长款毛茸茸耳环女百搭韩国流苏耳坠吊坠简约耳钉气质耳饰品
"
pog,2032,20323,D,H,H,0,0,both_fail,True,10,True,G,0,both_fail,metadata_fit|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[44425, 14203]","[10354, 13595, 11339, 20323, 31149, 34005, 33807, 47553, 44948, 28623]","[10354, 13595, 11339, 20323, 31149, 34005, 33807, 47553, 44948, 28623]","The partial outfit consists of a pair of casual white shorts and leather shoes. To complete this outfit, a top is the most logical missing component. Option H (a basic round-neck T-shirt) is a highly suitable and versatile item to pair with casual shorts. While options B and G have metadata matches, B is another pair of pants (redundant) and G is another pair of shoes (redundant). Option H has the highest BI lightgcn similarity score (0.1577), suggesting it is a strong candidate for completing the outfit.","1. 2019新款短裤女夏季纯棉松紧腰运动宽松裤子阔腿裤休闲裤白色热裤
; 2. 粗跟单鞋女真皮2019春秋英伦风女鞋中跟深口方头加绒单鞋女小皮鞋
","A. FENDAS中长款高腰圆领气质名媛不规则拼接刺绣无袖修身连衣裙女夏
; B. 安小落春夏日系裤子背带裤女学生宽松百搭休闲连体棉麻灯笼九分裤
; C. 衣品天成 2018冬装新品男士外套 潮韩版青年男装中长款连帽羽绒服
; D. 2019新款真皮女包菱格链条包单肩斜挎包商务小包羊皮小香风包包潮
; E. 马切达春季新款纯色打底衫T恤男潮牌长袖休闲宽松圆领上衣套头
; F. 大码喇叭裤女牛仔裤九分裤破洞乞丐阔腿裤不规则毛边薄款裤子胖mm
; G. 韩版学院风真皮加绒板鞋2018冬季真皮保暖松糕底系带运动鞋小白鞋
; H. 2018春装新款女装基础款上衣打底衫 纯色休闲百搭圆领短袖T恤女
; I. 小包包女2018新款潮韩版百搭链条单肩斜挎包仙女港风少女流苏跨包
; J. 杨二大梦原创自制2018年画娃娃系列中国风做旧拼接印花牛仔直筒裤
"
pog,2068,21800,E,I,I,0,0,both_fail,True,10,True,G,0,both_fail,ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,medium,[32465],"[35689, 43380, 3482, 19650, 21800, 20799, 33907, 21975, 18565, 19897]","[35689, 43380, 3482, 19650, 21800, 20799, 33907, 21975, 18565, 19897]","The partial outfit is a vintage, elegant, small-sized women's watch. Option I (a minimalist, vintage-style shoulder bag) complements the aesthetic of a vintage-style watch much better than heavy winter coats (A, C), casual sneakers (E, H), or specific footwear (D, G). The UI lightGCN similarity for I is high (0.9808), and it aligns stylistically with the 'retro/minimalist' theme of the watch.","1. 正品聚利时复古小巧镶钻女士真皮潮表简约防水方形学生皮带手表女
","A. MG小象休闲加厚棉服女冬季新款中长款宽松面包服连帽大毛领棉衣潮
; B. 韩都衣舍2018韩版女装夏装新款收腰短袖chic短款连衣裙OY7220焕
; C. 13良品冬季韩版宽松xs小个子连帽牛角扣大衣加厚中长款毛呢外套女
; D. 与格秋冬中跟复古粗跟尖头英伦风切尔西靴 女靴短靴马丁靴
; E. 2018春夏新款魔术贴小白鞋女真皮透气百搭学生透气休闲松糕底板鞋
; F. 男道原创秋季新款明线连帽卫衣男青少年撞色帽衫日系百搭休闲外套
; G. 2019真皮凉鞋女仙女风中跟一字带粗跟凉鞋女夏季高跟绑带系带学生
; H. 珂卡芙真皮小白鞋女2018新款运动休闲鞋百搭松糕厚底中跟女鞋学生
; I. 包包女2018新款韩国东大门简约百搭复古夹子包气质单肩斜挎女包包
; J. 梦梦家韩版帅气毛边牛仔裤女高腰显瘦小脚裤修身铅笔裤子秋季新款
"
pog,2143,40950,H,C,C,0,0,both_fail,True,10,True,H,1,success_to_fail,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,ui_lightgcn_similarity,embedding_similarity|bi_lightgcn_similarity,medium,[48186],"[15576, 33577, 43891, 12596, 6972, 19056, 6698, 40950, 11998, 29635]","[15576, 33577, 43891, 12596, 6972, 19056, 6698, 40950, 11998, 29635]","The partial outfit is a casual, street-style baseball cap. Option C (a casual, loose, Harajuku-style hoodie) is the most stylistically consistent match for a street-style outfit compared to the other options, which are either formal, specific seasonal items (like summer T-shirts), or redundant headwear.","1. MOON17F/W韩版复古街头抹茶绿软顶字母鸭舌帽小清新弯檐棒球帽子
","A. 秋冬季新款2018长袖蕾丝打底衫女网纱很仙的上衣时尚洋气针织小衫
; B. 秋冬毛呢黑色平顶帽海军帽子女军帽水手鸭舌帽英伦报童贝雷皮秋天
; C. 2019春季新款韩版连帽原宿风长袖薄款上衣宽松早秋超火卫衣女潮
; D. 花栗鼠小姐v领针织上衣2019夏季新款显瘦百搭韩范横条纹t恤女短袖
; E. 七格格2018夏新款 宽松圆领条纹拼接人物印花中长款短袖T恤女
; F. 逸阳女裤2017冬季新款加绒牛仔裤女毛边九分裤小脚铅笔裤显瘦0313
; G. 【雪中鹿】水钻鹿头蕾丝混合编织针织帽子秋冬天毛线帽女街头潮人
; H. 黑色纯棉吊带女内搭宽带工字掉无袖t恤 夏外穿打底性感西装小背心
; I. 港风小方包真皮老花chic时尚女斜挎包复古高级质感包包洋气链条包
; J. 初秋温柔风连衣裙女2018秋季新款网纱仙女长裙拼接冷系女装长袖裙
"
